Source,Target,Weight,Type
polenz_buettnerbauer_1895_de,strindberg_magd_1921_sca,9,undirected
preuschen_yoshiwara_1920_de,bonsels_maja_1912_de,1,undirected
preuschen_yoshiwara_1920_de,falke_durchschnitt_1892_de,16,undirected
preuschen_yoshiwara_1920_de,flaubert_bovary_1857_fra,6,undirected
preuschen_yoshiwara_1920_de,flaubert_leidenschaft_1839_fra,38,undirected
preuschen_yoshiwara_1920_de,heyking_erzaehlungen_1918_de,76,undirected
preuschen_yoshiwara_1920_de,keyserling_beatemareile_1903_de,16,undirected
raabe_akten_1896_de,fontane_stechlin_1899_de,20,undirected
raabe_akten_1896_de,raabe_odfeld_1889_de,80,undirected
raabe_akten_1896_de,raabe_stopfkuchen_1891_de,120,undirected
raabe_odfeld_1889_de,achleitner_tann_1897_de,20,undirected
raabe_odfeld_1889_de,holz_hamlet_1889_de,3,undirected
raabe_odfeld_1889_de,raabe_akten_1896_de,80,undirected
raabe_odfeld_1889_de,raabe_stopfkuchen_1891_de,100,undirected
raabe_stopfkuchen_1891_de,fontane_stechlin_1899_de,20,undirected
raabe_stopfkuchen_1891_de,raabe_akten_1896_de,120,undirected
raabe_stopfkuchen_1891_de,raabe_odfeld_1889_de,100,undirected
reventlow_dames_1913_de,andreas_fenitschka_1898_de,11,undirected
reventlow_dames_1913_de,conradi_adam_1889_de,10,undirected
reventlow_dames_1913_de,dostoevskij_idiot_1889_ru,22,undirected
reventlow_dames_1913_de,dostoevskij_verbrechen_1882_ru,20,undirected
reventlow_dames_1913_de,fontane_briest_1896_de,18,undirected
reventlow_dames_1913_de,fontane_stechlin_1899_de,27,undirected
reventlow_dames_1913_de,hamsun_weiber_1922_sca,6,undirected
reventlow_dames_1913_de,kafka_bau_1928_de,1,undirected
reventlow_dames_1913_de,kafka_schloss_1925_de,5,undirected
reventlow_dames_1913_de,musil_mann3_1930_de,12,undirected
reventlow_dames_1913_de,schnitzler_else_1924_de,1,undirected
reventlow_dames_1913_de,walser_jakob_1909_de,25,undirected
sapper_dummerle_1905_de,akunian_bittersuess_1891_de,6,undirected
sapper_dummerle_1905_de,bonsels_maja_1912_de,2,undirected
sapper_dummerle_1905_de,hamsun_weiber_1922_sca,60,undirected
sapper_dummerle_1905_de,hesse_knulp_1915_de,31,undirected
sapper_dummerle_1905_de,sapper_kriegsbuchlein_1914_de,59,undirected
sapper_dummerle_1905_de,sapper_pfaffling_1907_de,120,undirected
sapper_dummerle_1905_de,sapper_vater_1915_de,100,undirected
sapper_dummerle_1905_de,schnitzler_tanzerin_1905_de,2,undirected
sapper_dummerle_1905_de,spyri_heidibrauchen_1881_de,39,undirected
sapper_dummerle_1905_de,spyri_heidilehr_1880_de,40,undirected
sapper_kriegsbuchlein_1914_de,heyking_erzaehlungen_1918_de,5,undirected
sapper_kriegsbuchlein_1914_de,kraft_medizinmann_1896_de,14,undirected
sapper_kriegsbuchlein_1914_de,sapper_dummerle_1905_de,59,undirected
sapper_kriegsbuchlein_1914_de,sapper_pfaffling_1907_de,97,undirected
sapper_kriegsbuchlein_1914_de,sapper_vater_1915_de,44,undirected
sapper_pfaffling_1907_de,hamsun_weiber_1922_sca,31,undirected
sapper_pfaffling_1907_de,sapper_dummerle_1905_de,120,undirected
sapper_pfaffling_1907_de,sapper_kriegsbuchlein_1914_de,97,undirected
sapper_pfaffling_1907_de,sapper_vater_1915_de,57,undirected
sapper_pfaffling_1907_de,spyri_heidibrauchen_1881_de,16,undirected
sapper_pfaffling_1907_de,spyri_heidilehr_1880_de,13,undirected
sapper_vater_1915_de,akunian_fluegel_1895_de,1,undirected
sapper_vater_1915_de,kafka_urteil_1913_de,2,undirected
sapper_vater_1915_de,sapper_dummerle_1905_de,100,undirected
sapper_vater_1915_de,sapper_kriegsbuchlein_1914_de,44,undirected
sapper_vater_1915_de,sapper_pfaffling_1907_de,57,undirected
sapper_vater_1915_de,schnitzler_tanzerin_1905_de,1,undirected
schnitzler_casanova_1918_de,dickens_zweist_1859_en,3,undirected
schnitzler_casanova_1918_de,flaubert_schule_1870_fra,3,undirected
schnitzler_casanova_1918_de,kretzer_timpe_1888_de,1,undirected
schnitzler_casanova_1918_de,mann_venedig_1913_de,29,undirected
schnitzler_casanova_1918_de,schnitzler_tanzerin_1905_de,41,undirected
schnitzler_casanova_1918_de,schnitzler_traumnovelle_1926_de,120,undirected
schnitzler_casanova_1918_de,wassermann_vierzig_1913_de,6,undirected
schnitzler_else_1924_de,akunian_fluegel_1895_de,53,undirected
schnitzler_else_1924_de,bierbaum_stilpe_1897_de,36,undirected
schnitzler_else_1924_de,fontane_briest_1896_de,18,undirected
schnitzler_else_1924_de,fontane_stechlin_1899_de,2,undirected
schnitzler_else_1924_de,goethe_werther_1787_de,4,undirected
schnitzler_else_1924_de,hamsun_weiber_1922_sca,3,undirected
schnitzler_else_1924_de,kafka_bau_1928_de,2,undirected
schnitzler_else_1924_de,kafka_betrachtung_1912_de,32,undirected
schnitzler_else_1924_de,kafka_kuebelreiter_1917_de,12,undirected
schnitzler_else_1924_de,may_kurdistan_1892_de,2,undirected
schnitzler_else_1924_de,may_winnetou_1893_de,3,undirected
schnitzler_else_1924_de,reventlow_dames_1913_de,1,undirected
schnitzler_else_1924_de,sturza_geluebde_1905_de,1,undirected
schnitzler_else_1924_de,walser_jakob_1909_de,101,undirected
schnitzler_tanzerin_1905_de,akunian_bittersuess_1891_de,14,undirected
schnitzler_tanzerin_1905_de,hamsun_sklaven_1922_sca,6,undirected
schnitzler_tanzerin_1905_de,hesse_knulp_1915_de,17,undirected
schnitzler_tanzerin_1905_de,sapper_dummerle_1905_de,2,undirected
schnitzler_tanzerin_1905_de,sapper_vater_1915_de,1,undirected
schnitzler_tanzerin_1905_de,schnitzler_casanova_1918_de,41,undirected
schnitzler_tanzerin_1905_de,schnitzler_traumnovelle_1926_de,84,undirected
schnitzler_tanzerin_1905_de,schreiner_halket_1898_de,1,undirected
schnitzler_tanzerin_1905_de,storm_doppelgaenger_1887_de,4,undirected
schnitzler_tanzerin_1905_de,storm_riew_1885_de,1,undirected
schnitzler_tanzerin_1905_de,wassermann_moloch_1902_de,1,undirected
schnitzler_traumnovelle_1926_de,brod_beer_1912_de,3,undirected
schnitzler_traumnovelle_1926_de,hauptmann_bahnwaerter_1892_de,2,undirected
schnitzler_traumnovelle_1926_de,musil_toerless_1906_de,1,undirected
schnitzler_traumnovelle_1926_de,schnitzler_casanova_1918_de,120,undirected
schnitzler_traumnovelle_1926_de,schnitzler_tanzerin_1905_de,84,undirected
schnitzler_traumnovelle_1926_de,wassermann_moloch_1902_de,38,undirected
schreiner_halket_1898_de,dickens_twist_1838_en,7,undirected
schreiner_halket_1898_de,dickens_weihnachts_1843_en,2,undirected
schreiner_halket_1898_de,fontane_reise_1894_de,1,undirected
schreiner_halket_1898_de,kraft_medizinmann_1896_de,23,undirected
schreiner_halket_1898_de,may_kurdistan_1892_de,31,undirected
schreiner_halket_1898_de,may_winnetou_1893_de,55,undirected
schreiner_halket_1898_de,may_wuste_1892_de,27,undirected
schreiner_halket_1898_de,schnitzler_tanzerin_1905_de,1,undirected
schubin_etiquette_1887_de,achleitner_tann_1897_de,34,undirected
schubin_etiquette_1887_de,eschstruth_katz_1886_de,28,undirected
schubin_etiquette_1887_de,flaubert_herodias_1877_fra,4,undirected
schubin_etiquette_1887_de,mann_tristan_1903_de,1,undirected
schubin_etiquette_1887_de,meyer_borgia_1891_de,2,undirected
schubin_etiquette_1887_de,meyer_monchs_1884_de,2,undirected
schubin_etiquette_1887_de,meyer_pescara_1887_de,5,undirected
schubin_etiquette_1887_de,schubin_vollmondzauber01_1899_de,58,undirected
schubin_etiquette_1887_de,schubin_vollmondzauber02_1899_de,27,undirected
schubin_vollmondzauber01_1899_de,andreas_fenitschka_1898_de,5,undirected
schubin_vollmondzauber01_1899_de,falke_durchschnitt_1892_de,3,undirected
schubin_vollmondzauber01_1899_de,flaubert_schlichtes_1877_fra,1,undirected
schubin_vollmondzauber01_1899_de,flaubert_schule_1870_fra,14,undirected
schubin_vollmondzauber01_1899_de,schubin_etiquette_1887_de,58,undirected
schubin_vollmondzauber01_1899_de,schubin_vollmondzauber02_1899_de,120,undirected
schubin_vollmondzauber02_1899_de,doeblin_butterblume_1913_de,27,undirected
schubin_vollmondzauber02_1899_de,flaubert_bovary_1857_fra,26,undirected
schubin_vollmondzauber02_1899_de,flaubert_salambo_1863_fra,3,undirected
schubin_vollmondzauber02_1899_de,flaubert_schlichtes_1877_fra,1,undirected
schubin_vollmondzauber02_1899_de,keyserling_beatemareile_1903_de,7,undirected
schubin_vollmondzauber02_1899_de,schubin_etiquette_1887_de,27,undirected
schubin_vollmondzauber02_1899_de,schubin_vollmondzauber01_1899_de,120,undirected
spyri_heidibrauchen_1881_de,hesse_knulp_1915_de,15,undirected
spyri_heidibrauchen_1881_de,holz_hamlet_1889_de,3,undirected
spyri_heidibrauchen_1881_de,sapper_dummerle_1905_de,39,undirected
spyri_heidibrauchen_1881_de,sapper_pfaffling_1907_de,16,undirected
spyri_heidibrauchen_1881_de,spyri_heidilehr_1880_de,120,undirected
spyri_heidilehr_1880_de,hesse_knulp_1915_de,7,undirected
spyri_heidilehr_1880_de,sapper_dummerle_1905_de,40,undirected
spyri_heidilehr_1880_de,sapper_pfaffling_1907_de,13,undirected
spyri_heidilehr_1880_de,spyri_heidibrauchen_1881_de,120,undirected
spyri_heidilehr_1880_de,tolstoy_herrknecht_1916_ru,8,undirected
stifter_buntesteine_1853_de,flaubert_salambo_1863_fra,3,undirected
stifter_buntesteine_1853_de,goethe_italienische_1786_de,4,undirected
stifter_buntesteine_1853_de,heyking_erzaehlungen_1918_de,37,undirected
stifter_buntesteine_1853_de,kraft_medizinmann_1896_de,1,undirected
stifter_buntesteine_1853_de,stifter_nachsommer_1857_de,120,undirected
stifter_buntesteine_1853_de,stifter_studienhaidedorf_1840_de,99,undirected
stifter_buntesteine_1853_de,strindberg_magd_1921_sca,6,undirected
stifter_nachsommer_1857_de,dickens_copperfield_1850_en,1,undirected
stifter_nachsommer_1857_de,goethe_italienische_1786_de,41,undirected
stifter_nachsommer_1857_de,goethe_meisterlehr_1796_de,1,undirected
stifter_nachsommer_1857_de,goethe_meisterwander_1829_de,9,undirected
stifter_nachsommer_1857_de,grillparzer_spielmann_1847_de,1,undirected
stifter_nachsommer_1857_de,heyking_erzaehlungen_1918_de,41,undirected
stifter_nachsommer_1857_de,keller_sinngedicht_1882_de,28,undirected
stifter_nachsommer_1857_de,may_wuste_1892_de,2,undirected
stifter_nachsommer_1857_de,meissner_prinzessin_1882_de,4,undirected
stifter_nachsommer_1857_de,stifter_buntesteine_1853_de,120,undirected
stifter_nachsommer_1857_de,stifter_studienhaidedorf_1840_de,41,undirected
stifter_studienhaidedorf_1840_de,hauptmann_bahnwaerter_1892_de,1,undirected
stifter_studienhaidedorf_1840_de,hesse_rad_1906_de,7,undirected
stifter_studienhaidedorf_1840_de,heyking_erzaehlungen_1918_de,30,undirected
stifter_studienhaidedorf_1840_de,stifter_buntesteine_1853_de,99,undirected
stifter_studienhaidedorf_1840_de,stifter_nachsommer_1857_de,41,undirected
storm_basch_1887_de,hesse_rad_1906_de,21,undirected
storm_basch_1887_de,holz_hamlet_1889_de,59,undirected
storm_basch_1887_de,kraft_medizinmann_1896_de,3,undirected
storm_basch_1887_de,kretzer_timpe_1888_de,1,undirected
storm_basch_1887_de,storm_doppelgaenger_1887_de,48,undirected
storm_basch_1887_de,storm_riew_1885_de,70,undirected
storm_basch_1887_de,storm_schimmelreiter_1888_de,69,undirected
storm_basch_1887_de,tolstoy_herrknecht_1916_ru,6,undirected
storm_doppelgaenger_1887_de,grillparzer_spielmann_1847_de,7,undirected
storm_doppelgaenger_1887_de,holz_hamlet_1889_de,5,undirected
storm_doppelgaenger_1887_de,schnitzler_tanzerin_1905_de,4,undirected
storm_doppelgaenger_1887_de,storm_basch_1887_de,48,undirected
storm_doppelgaenger_1887_de,storm_riew_1885_de,110,undirected
storm_doppelgaenger_1887_de,storm_schimmelreiter_1888_de,73,undirected
storm_doppelgaenger_1887_de,tolstoy_herrknecht_1916_ru,1,undirected
storm_riew_1885_de,akunian_bittersuess_1891_de,31,undirected
storm_riew_1885_de,grillparzer_spielmann_1847_de,2,undirected
storm_riew_1885_de,keyserling_beatemareile_1903_de,38,undirected
storm_riew_1885_de,kraft_medizinmann_1896_de,2,undirected
storm_riew_1885_de,schnitzler_tanzerin_1905_de,1,undirected
storm_riew_1885_de,storm_basch_1887_de,70,undirected
storm_riew_1885_de,storm_doppelgaenger_1887_de,110,undirected
storm_riew_1885_de,storm_schimmelreiter_1888_de,110,undirected
storm_schimmelreiter_1888_de,holz_hamlet_1889_de,4,undirected
storm_schimmelreiter_1888_de,storm_basch_1887_de,69,undirected
storm_schimmelreiter_1888_de,storm_doppelgaenger_1887_de,73,undirected
storm_schimmelreiter_1888_de,storm_riew_1885_de,110,undirected
storm_schimmelreiter_1888_de,strindberg_inselbauern_1918_sca,1,undirected
storm_schimmelreiter_1888_de,tolstoy_herrknecht_1916_ru,44,undirected
strindberg_inselbauern_1918_sca,flaubert_bovary_1857_fra,3,undirected
strindberg_inselbauern_1918_sca,flaubert_legende_1877_fra,1,undirected
strindberg_inselbauern_1918_sca,flaubert_salambo_1863_fra,5,undirected
strindberg_inselbauern_1918_sca,flaubert_schlichtes_1877_fra,7,undirected
strindberg_inselbauern_1918_sca,hamsun_sklaven_1922_sca,59,undirected
strindberg_inselbauern_1918_sca,keller_sinngedicht_1882_de,2,undirected
strindberg_inselbauern_1918_sca,lasswitz_planeten02_1897_de,1,undirected
strindberg_inselbauern_1918_sca,polenz_buettnerbauer_1895_de,78,undirected
strindberg_inselbauern_1918_sca,storm_schimmelreiter_1888_de,1,undirected
strindberg_inselbauern_1918_sca,strindberg_magd_1921_sca,120,undirected
strindberg_inselbauern_1918_sca,tolstoy_herrknecht_1916_ru,43,undirected
strindberg_magd_1921_sca,goethe_meisterlehr_1796_de,3,undirected
strindberg_magd_1921_sca,hamsun_weiber_1922_sca,8,undirected
strindberg_magd_1921_sca,hesse_rad_1906_de,12,undirected
strindberg_magd_1921_sca,kretzer_timpe_1888_de,5,undirected
strindberg_magd_1921_sca,musil_mann1_1930_de,16,undirected
strindberg_magd_1921_sca,polenz_buettnerbauer_1895_de,9,undirected
strindberg_magd_1921_sca,stifter_buntesteine_1853_de,6,undirected
strindberg_magd_1921_sca,strindberg_inselbauern_1918_sca,120,undirected
strindberg_magd_1921_sca,wassermann_spiegel_1911_de,10,undirected
strindberg_magd_1921_sca,wassermann_vierzig_1913_de,1,undirected
sturza_geluebde_1905_de,akunian_fluegel_1895_de,8,undirected
sturza_geluebde_1905_de,altenberg_prodromos_1906_de,60,undirected
sturza_geluebde_1905_de,dickens_copperfield_1850_en,9,undirected
sturza_geluebde_1905_de,flaubert_november_1842_fra,8,undirected
sturza_geluebde_1905_de,goethe_wahlverwandtschaften_1809_de,2,undirected
sturza_geluebde_1905_de,heiberg_charaktere_1901_de,9,undirected
sturza_geluebde_1905_de,heiberg_frau_1886_de,6,undirected
sturza_geluebde_1905_de,heiberg_todsunden_1891_de,1,undirected
sturza_geluebde_1905_de,schnitzler_else_1924_de,1,undirected
sturza_geluebde_1905_de,tolstoy_romanehe_1921_ru,4,undirected
sturza_geluebde_1905_de,walser_jakob_1909_de,40,undirected
tolstoy_anna_1920_ru,dickens_weihnachts_1843_en,1,undirected
tolstoy_anna_1920_ru,dostoevskij_idiot_1889_ru,36,undirected
tolstoy_anna_1920_ru,dostoevskij_verbrechen_1882_ru,19,undirected
tolstoy_anna_1920_ru,goethe_meisterlehr_1796_de,1,undirected
tolstoy_anna_1920_ru,heiberg_charaktere_1901_de,7,undirected
tolstoy_anna_1920_ru,heiberg_frau_1886_de,19,undirected
tolstoy_anna_1920_ru,heiberg_grevinde_1898_de,1,undirected
tolstoy_anna_1920_ru,heiberg_todsunden_1891_de,2,undirected
tolstoy_anna_1920_ru,kafka_urteil_1913_de,1,undirected
tolstoy_anna_1920_ru,meyer_borgia_1891_de,1,undirected
tolstoy_anna_1920_ru,tolstoy_romanehe_1921_ru,60,undirected
tolstoy_herrknecht_1916_ru,flaubert_bovary_1857_fra,2,undirected
tolstoy_herrknecht_1916_ru,hauptmann_bahnwaerter_1892_de,14,undirected
tolstoy_herrknecht_1916_ru,hesse_rad_1906_de,2,undirected
tolstoy_herrknecht_1916_ru,spyri_heidilehr_1880_de,8,undirected
tolstoy_herrknecht_1916_ru,storm_basch_1887_de,6,undirected
tolstoy_herrknecht_1916_ru,storm_doppelgaenger_1887_de,1,undirected
tolstoy_herrknecht_1916_ru,storm_schimmelreiter_1888_de,44,undirected
tolstoy_herrknecht_1916_ru,strindberg_inselbauern_1918_sca,43,undirected
tolstoy_romanehe_1921_ru,andreas_fenitschka_1898_de,14,undirected
tolstoy_romanehe_1921_ru,dickens_copperfield_1850_en,32,undirected
tolstoy_romanehe_1921_ru,dostoevskij_verbrechen_1882_ru,89,undirected
tolstoy_romanehe_1921_ru,flaubert_november_1842_fra,24,undirected
tolstoy_romanehe_1921_ru,hagenauer_muspilli_1900_de,15,undirected
tolstoy_romanehe_1921_ru,sturza_geluebde_1905_de,4,undirected
tolstoy_romanehe_1921_ru,tolstoy_anna_1920_ru,60,undirected
walser_gehuelfe_1908_de,hamsun_weiber_1922_sca,2,undirected
walser_gehuelfe_1908_de,musil_mann1_1930_de,4,undirected
walser_gehuelfe_1908_de,walser_geschwister_1907_de,89,undirected
walser_gehuelfe_1908_de,walser_jakob_1909_de,40,undirected
walser_gehuelfe_1908_de,walser_prosastücke_1917_de,8,undirected
walser_gehuelfe_1908_de,walser_schlacht_1908_de,7,undirected
walser_gehuelfe_1908_de,walser_spaziergang_1917_de,17,undirected
walser_geschwister_1907_de,kafka_bau_1928_de,1,undirected
walser_geschwister_1907_de,kafka_betrachtung_1912_de,2,undirected
walser_geschwister_1907_de,walser_gehuelfe_1908_de,89,undirected
walser_geschwister_1907_de,walser_jakob_1909_de,114,undirected
walser_geschwister_1907_de,walser_kleine_1914_de,78,undirected
walser_geschwister_1907_de,walser_prosastücke_1917_de,12,undirected
walser_geschwister_1907_de,walser_spaziergang_1917_de,1,undirected
walser_jakob_1909_de,akunian_fluegel_1895_de,7,undirected
walser_jakob_1909_de,altenberg_prodromos_1906_de,1,undirected
walser_jakob_1909_de,andreas_fenitschka_1898_de,4,undirected
walser_jakob_1909_de,bierbaum_stilpe_1897_de,13,undirected
walser_jakob_1909_de,brod_stunde_1916_de,3,undirected
walser_jakob_1909_de,conradi_adam_1889_de,12,undirected
walser_jakob_1909_de,dery_liebe_1896_de,14,undirected
walser_jakob_1909_de,einstein_bebuquin_1912_de,10,undirected
walser_jakob_1909_de,goethe_werther_1787_de,1,undirected
walser_jakob_1909_de,reventlow_dames_1913_de,25,undirected
walser_jakob_1909_de,schnitzler_else_1924_de,101,undirected
walser_jakob_1909_de,sturza_geluebde_1905_de,40,undirected
walser_jakob_1909_de,walser_gehuelfe_1908_de,40,undirected
walser_jakob_1909_de,walser_geschwister_1907_de,114,undirected
walser_jakob_1909_de,walser_kleine_1914_de,4,undirected
walser_jakob_1909_de,walser_spaziergang_1917_de,38,undirected
walser_kleine_1914_de,bonsels_himmelsvolk_1915_de,10,undirected
walser_kleine_1914_de,dery_liebe_1896_de,29,undirected
walser_kleine_1914_de,einstein_bebuquin_1912_de,7,undirected
walser_kleine_1914_de,flaubert_november_1842_fra,2,undirected
walser_kleine_1914_de,walser_geschwister_1907_de,78,undirected
walser_kleine_1914_de,walser_jakob_1909_de,4,undirected
walser_kleine_1914_de,walser_prosastücke_1917_de,73,undirected
walser_kleine_1914_de,walser_schlacht_1908_de,7,undirected
walser_kleine_1914_de,walser_spaziergang_1917_de,74,undirected
walser_prosastücke_1917_de,walser_gehuelfe_1908_de,8,undirected
walser_prosastücke_1917_de,walser_geschwister_1907_de,12,undirected
walser_prosastücke_1917_de,walser_kleine_1914_de,73,undirected
walser_prosastücke_1917_de,walser_spaziergang_1917_de,118,undirected
walser_schlacht_1908_de,flaubert_legende_1877_fra,8,undirected
walser_schlacht_1908_de,flaubert_salambo_1863_fra,47,undirected
walser_schlacht_1908_de,flaubert_schlichtes_1877_fra,5,undirected
walser_schlacht_1908_de,heyking_erzaehlungen_1918_de,34,undirected
walser_schlacht_1908_de,musil_haus_1908_de,8,undirected
walser_schlacht_1908_de,walser_gehuelfe_1908_de,7,undirected
walser_schlacht_1908_de,walser_kleine_1914_de,7,undirected
walser_schlacht_1908_de,wassermann_spiegel_1911_de,8,undirected
walser_spaziergang_1917_de,altenberg_prodromos_1906_de,4,undirected
walser_spaziergang_1917_de,walser_gehuelfe_1908_de,17,undirected
walser_spaziergang_1917_de,walser_geschwister_1907_de,1,undirected
walser_spaziergang_1917_de,walser_jakob_1909_de,38,undirected
walser_spaziergang_1917_de,walser_kleine_1914_de,74,undirected
walser_spaziergang_1917_de,walser_prosastücke_1917_de,118,undirected
wassermann_moloch_1902_de,dickens_twist_1838_en,12,undirected
wassermann_moloch_1902_de,dickens_weihnachts_1843_en,2,undirected
wassermann_moloch_1902_de,doeblin_butterblume_1913_de,54,undirected
wassermann_moloch_1902_de,flaubert_schule_1870_fra,2,undirected
wassermann_moloch_1902_de,hauptmann_bahnwaerter_1892_de,7,undirected
wassermann_moloch_1902_de,keyserling_beatemareile_1903_de,2,undirected
wassermann_moloch_1902_de,schnitzler_tanzerin_1905_de,1,undirected
wassermann_moloch_1902_de,schnitzler_traumnovelle_1926_de,38,undirected
wassermann_moloch_1902_de,wassermann_spiegel_1911_de,15,undirected
wassermann_moloch_1902_de,wassermann_vierzig_1913_de,93,undirected
wassermann_spiegel_1911_de,bonsels_himmelsvolk_1915_de,1,undirected
wassermann_spiegel_1911_de,bonsels_indien_1916_de,19,undirected
wassermann_spiegel_1911_de,einstein_bebuquin_1912_de,31,undirected
wassermann_spiegel_1911_de,flaubert_herodias_1877_fra,1,undirected
wassermann_spiegel_1911_de,flaubert_legende_1877_fra,5,undirected
wassermann_spiegel_1911_de,flaubert_salambo_1863_fra,1,undirected
wassermann_spiegel_1911_de,flaubert_schlichtes_1877_fra,2,undirected
wassermann_spiegel_1911_de,flaubert_schule_1870_fra,2,undirected
wassermann_spiegel_1911_de,keller_sinngedicht_1882_de,4,undirected
wassermann_spiegel_1911_de,mann_venedig_1913_de,85,undirected
wassermann_spiegel_1911_de,meyer_borgia_1891_de,6,undirected
wassermann_spiegel_1911_de,strindberg_magd_1921_sca,10,undirected
wassermann_spiegel_1911_de,walser_schlacht_1908_de,8,undirected
wassermann_spiegel_1911_de,wassermann_moloch_1902_de,15,undirected
wassermann_spiegel_1911_de,wassermann_vierzig_1913_de,120,undirected
wassermann_vierzig_1913_de,doeblin_butterblume_1913_de,1,undirected
wassermann_vierzig_1913_de,flaubert_schlichtes_1877_fra,18,undirected
wassermann_vierzig_1913_de,flaubert_schule_1870_fra,1,undirected
wassermann_vierzig_1913_de,keller_sinngedicht_1882_de,1,undirected
wassermann_vierzig_1913_de,musil_haus_1908_de,3,undirected
wassermann_vierzig_1913_de,schnitzler_casanova_1918_de,6,undirected
wassermann_vierzig_1913_de,strindberg_magd_1921_sca,1,undirected
wassermann_vierzig_1913_de,wassermann_moloch_1902_de,93,undirected
wassermann_vierzig_1913_de,wassermann_spiegel_1911_de,120,undirected
